Date,Year,Month,Day,Weekday,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2014-08-22,2014,8,22,Friday,45.65999984741211,44.29999923706055,45.43000030517578,8886300.0,38.80730056762695,0.05210739476367432,36.02193096705845,35.11228660583496
2014-08-25,2014,8,25,Monday,46.2400016784668,45.5099983215332,45.709999084472656,4052900.0,39.0464973449707,0.0061637056390180245,36.368501390729634,35.19472396850586
2014-08-26,2014,8,26,Tuesday,46.61000061035156,45.65999984741211,46.27000045776367,4443300.0,39.52485275268555,0.012250917245883342,36.72239303588867,35.28808807373047
2014-08-27,2014,8,27,Wednesday,46.560001373291016,46.04999923706055,46.18000030517578,2439200.0,39.44797897338867,-0.0019449478984245872,37.08726855686733,35.37617584228516
2014-08-28,2014,8,28,Thursday,46.58000183105469,45.599998474121094,46.33000183105469,3008900.0,39.576107025146484,0.0032480257567630844,37.316688537597656,35.458158798217774
2014-08-29,2014,8,29,Friday,46.33000183105469,46.0,46.150001525878906,2128800.0,39.4223518371582,-0.0038850508436968356,37.55221012660435,35.539785919189455
2014-09-02,2014,9,2,Tuesday,46.630001068115234,46.2400016784668,46.40999984741211,3640800.0,39.64444351196289,0.00563364853832371,37.80359540666853,35.62432540893555
2014-09-03,2014,9,3,Wednesday,46.7599983215332,46.25,46.31999969482422,3016100.0,39.56756591796875,-0.0019391770241633521,38.06596347263881,35.70545791625977
2014-09-04,2014,9,4,Thursday,46.849998474121094,46.13999938964844,46.59000015258789,3965400.0,39.798194885253906,0.00582873780417259,38.337483814784456,35.79426193237305
2014-09-05,2014,9,5,Friday,44.880001068115234,43.720001220703125,44.650001525878906,10536200.0,38.14101791381836,-0.04163950089227708,38.50466782706125,35.852811660766605
2014-09-08,2014,9,8,Monday,44.779998779296875,43.95000076293945,44.400001525878906,5297000.0,37.927459716796875,-0.005599174031066245,38.648665291922434,35.914907684326174
2014-09-09,2014,9,9,Tuesday,44.81999969482422,44.20000076293945,44.34000015258789,3360100.0,37.876197814941406,-0.0013515775176676792,38.749341419764924,35.97172981262207
2014-09-10,2014,9,10,Wednesday,44.599998474121094,44.0,44.2400016784668,2465800.0,37.7907829284668,-0.002255107201940776,38.818289620535715,36.02106544494629
2014-09-11,2014,9,11,Thursday,44.65999984741211,43.849998474121094,44.31999969482422,2725500.0,37.85911560058594,0.0018081835522827383,38.88784762791225,36.07023811340332
2014-09-12,2014,9,12,Friday,44.54999923706055,44.099998474121094,44.290000915527344,2257500.0,37.833492279052734,-0.0006768071870333348,38.81828989301409,36.11906837463379
2014-09-15,2014,9,15,Monday,44.34000015258789,43.9900016784668,44.029998779296875,2079300.0,37.611392974853516,-0.005870441527339176,38.71578243800572,36.15750831604004
2014-09-16,2014,9,16,Tuesday,44.369998931884766,43.95000076293945,44.119998931884766,2716600.0,37.68827438354492,0.0020440989447747526,38.58459826878139,36.20004867553711
2014-09-17,2014,9,17,Wednesday,44.25,43.63999938964844,43.68000030517578,3084800.0,37.31241226196289,-0.009972919368951949,38.43205778939383,36.241563873291014
2014-09-18,2014,9,18,Thursday,44.060001373291016,43.720001220703125,43.84000015258789,2334700.0,37.449092864990234,0.0036631403530744677,38.28012820652553,36.282908325195315
2014-09-19,2014,9,19,Friday,44.36000061035156,43.810001373291016,43.900001525878906,3819000.0,37.50035095214844,0.0013687404216438104,38.14284242902483,36.33296585083008
2014-09-22,2014,9,22,Monday,43.79999923706055,43.15999984741211,43.22999954223633,2038900.0,36.92801284790039,-0.01526220661183586,37.94881166730608,36.37704376220703
2014-09-23,2014,9,23,Tuesday,43.25,42.459999084472656,42.7400016784668,3265000.0,36.50944519042969,-0.01133469215347993,37.73037447248186,36.42009635925293
2014-09-24,2014,9,24,Wednesday,43.16999816894531,42.380001068115234,43.09000015258789,3914900.0,36.80842971801758,0.008189237771990765,37.51681981767927,36.47852523803711
2014-09-25,2014,9,25,Thursday,42.88999938964844,42.09000015258789,42.220001220703125,2985700.0,36.06524658203125,-0.020190568890868565,37.36855043683733,36.52055282592774
2014-09-26,2014,9,26,Friday,42.84000015258789,42.2400016784668,42.43000030517578,2437000.0,36.24464416503906,0.004974250837292082,37.24834932599749,36.56992691040039
2014-09-29,2014,9,29,Monday,42.36000061035156,41.7400016784668,42.029998779296875,4470600.0,35.9029541015625,-0.009427325646257811,37.10740334647043,36.60665863037109
2014-09-30,2014,9,30,Tuesday,41.97999954223633,41.529998779296875,41.689998626708984,2305600.0,35.61252212524414,-0.008089361546595453,36.95181328909738,36.64526969909668
2014-10-01,2014,10,1,Wednesday,41.900001525878906,41.34000015258789,41.5099983215332,3588000.0,35.45875930786133,-0.004317661547307727,36.78035926818848,36.67995132446289
2014-10-02,2014,10,2,Thursday,42.040000915527344,41.349998474121094,41.93000030517578,3787000.0,35.81752014160156,0.01011769279983521,36.636361258370535,36.713949279785155
2014-10-03,2014,10,3,Friday,42.40999984741211,41.90999984741211,42.0,5745800.0,35.877323150634766,0.001669657999682217,36.512499128069194,36.74538467407226
2014-10-06,2014,10,6,Monday,41.95000076293945,41.189998626708984,41.20000076293945,5624200.0,35.3792724609375,-0.013882047097163452,36.34757041931152,36.77095947265625
2014-10-07,2014,10,7,Tuesday,41.5,40.91999816894531,41.20000076293945,9798900.0,35.3792724609375,0.0,36.209489004952566,36.78970031738281
2014-10-08,2014,10,8,Wednesday,42.040000915527344,41.20000076293945,41.900001525878906,8501300.0,35.98037338256836,0.01699020018838815,36.104580470493865,36.819096374511716
2014-10-09,2014,10,9,Thursday,37.75,36.439998626708984,36.66999816894531,31097800.0,31.48926544189453,-0.1248210487679281,35.67521721976144,36.750128021240236
2014-10-10,2014,10,10,Friday,37.15999984741211,36.34000015258789,36.34000015258789,7205800.0,31.20587921142578,-0.008999455099759857,35.266493388584685,36.68898864746094
2014-10-13,2014,10,13,Monday,36.790000915527344,36.04999923706055,36.04999923706055,7292100.0,30.95685577392578,-0.007980016708159954,34.8698798588344,36.62423553466797
2014-10-14,2014,10,14,Tuesday,36.84000015258789,36.20000076293945,36.45000076293945,6651600.0,31.30034637451172,0.011095784503904582,34.47644533429827,36.564814758300784
2014-10-15,2014,10,15,Wednesday,36.599998474121094,35.529998779296875,35.939998626708984,7324300.0,30.862396240234375,-0.013991862231721885,34.10481316702707,36.498172454833984
2014-10-16,2014,10,16,Thursday,36.779998779296875,35.459999084472656,36.4900016784668,7961700.0,31.334699630737305,0.015303522993694196,33.75410284314837,36.43345905303955
2014-10-17,2014,10,17,Friday,36.81999969482422,35.61000061035156,35.7400016784668,5379300.0,30.690656661987305,-0.020553666584958608,33.38179588317871,36.36047775268555
2014-10-20,2014,10,20,Monday,36.33000183105469,35.790000915527344,36.310001373291016,3961000.0,31.180126190185547,0.015948486654718153,33.06519617353167,36.256795730590824
2014-10-21,2014,10,21,Tuesday,36.97999954223633,36.38999938964844,36.63999938964844,4212000.0,31.463502883911133,0.009088375460609477,32.77982071467808,36.16356479644775
2014-10-22,2014,10,22,Wednesday,37.68000030517578,36.4900016784668,36.77000045776367,9001200.0,31.575136184692383,0.003548025189475501,32.47679328918457,36.072566528320316
2014-10-23,2014,10,23,Thursday,37.560001373291016,36.970001220703125,37.13999938964844,5693200.0,31.892864227294922,0.010062602445926272,32.19218908037458,35.99253555297852
2014-10-24,2014,10,24,Friday,37.0,36.54999923706055,36.88999938964844,3008100.0,31.678180694580078,-0.006731397066905953,31.927825382777623,35.90616096496582
2014-10-27,2014,10,27,Monday,37.529998779296875,36.77000045776367,37.470001220703125,4802300.0,32.17624282836914,0.015722561172027083,31.699037551879883,35.833676986694336
2014-10-28,2014,10,28,Tuesday,37.38999938964844,37.0,37.279998779296875,3421700.0,32.01308059692383,-0.005070891350355433,31.415659495762416,35.75570869445801
2014-10-29,2014,10,29,Wednesday,37.68000030517578,37.02000045776367,37.560001373291016,5710700.0,32.2535285949707,0.007510929706339375,31.470249720982142,35.67144462585449
2014-10-30,2014,10,30,Thursday,38.09000015258789,37.27000045776367,37.869998931884766,3365800.0,32.51972961425781,0.008253392136716942,31.564096178327286,35.58532905578613
2014-10-31,2014,10,31,Friday,38.59000015258789,37.7400016784668,37.88999938964844,3273700.0,32.536903381347656,0.0005281030098822637,31.676956721714564,35.498361053466795
2014-11-03,2014,11,3,Monday,38.029998779296875,37.5,37.66999816894531,3704000.0,32.347991943359375,-0.00580606690729446,31.751788548060826,35.36917488098145
2014-11-04,2014,11,4,Tuesday,37.790000915527344,37.27000045776367,37.31999969482422,4144600.0,32.047428131103516,-0.009291575587818235,31.83643368312291,35.2291934967041
2014-11-05,2014,11,5,Wednesday,37.7400016784668,37.099998474121094,37.25,6247000.0,31.987321853637695,-0.0018755413763603679,31.88304955618722,35.078442878723145
2014-11-06,2014,11,6,Thursday,37.970001220703125,37.18000030517578,37.900001525878906,5403100.0,32.54548645019531,0.017449557018607953,32.01553739820208,34.94039302825928
2014-11-07,2014,11,7,Friday,39.06999969482422,37.95000076293945,38.83000183105469,5292600.0,33.34410095214844,0.024538410362225038,32.17010702405657,34.81575290679932
2014-11-10,2014,11,10,Monday,38.95000076293945,38.40999984741211,38.560001373291016,3253000.0,33.112247467041016,-0.0069533584198341325,32.28787449428013,34.68955081939697
2014-11-11,2014,11,11,Tuesday,38.93000030517578,38.529998779296875,38.81999969482422,2265600.0,33.335506439208984,0.006742489237258731,32.413615226745605,34.56337207794189
2014-11-12,2014,11,12,Wednesday,39.290000915527344,38.66999816894531,39.189998626708984,3213300.0,33.65324401855469,0.009531505991220879,32.539356640407014,34.44508563995361
2014-11-13,2014,11,13,Thursday,39.400001525878906,38.869998931884766,39.2400016784668,3782000.0,33.69617462158203,0.0012756750286442298,32.6834990637643,34.32304523468017
2014-11-14,2014,11,14,Friday,39.540000915527344,39.09000015258789,39.5099983215332,2878300.0,33.92802429199219,0.006880593213143493,32.808626311165945,34.238785362243654
2014-11-17,2014,11,17,Monday,39.79999923706055,39.22999954223633,39.27000045776367,3089000.0,33.72193908691406,-0.006074188208087472,32.930687631879536,34.154674949645994
2014-11-18,2014,11,18,Tuesday,39.5,39.04999923706055,39.349998474121094,2412500.0,33.79063415527344,0.0020371031506321025,33.04048088618687,34.07296367645264
2014-11-19,2014,11,19,Wednesday,39.650001525878906,39.13999938964844,39.540000915527344,3228100.0,33.95379638671875,0.004828622946096761,33.142914227076936,33.99622394561768
2014-11-20,2014,11,20,Thursday,40.31999969482422,39.36000061035156,40.13999938964844,6402000.0,34.469024658203125,0.015174393626449012,33.28092288970947,33.928422126770016
2014-11-21,2014,11,21,Friday,38.90999984741211,37.52000045776367,38.459999084472656,16541900.0,33.02638244628906,-0.04185329368090296,33.32937935420445,33.832279930114744
2014-11-24,2014,11,24,Monday,40.36000061035156,38.38999938964844,40.209999084472656,9230700.0,34.52913284301758,0.045501513802562066,33.50664397648403,33.770634727478026
2014-11-25,2014,11,25,Tuesday,40.619998931884766,39.400001525878906,39.560001373291016,5273600.0,33.97096633911133,-0.016165088953837503,33.64833286830357,33.69628856658935
2014-11-26,2014,11,26,Wednesday,39.75,39.25,39.34000015258789,2639700.0,33.78205108642578,-0.005561079740850516,33.736658913748606,33.62568134307861
2014-11-28,2014,11,28,Friday,40.33000183105469,39.47999954223633,39.599998474121094,2577300.0,34.00531768798828,0.006609030369153945,33.78388868059431,33.556805839538576
2014-12-01,2014,12,1,Monday,39.470001220703125,38.939998626708984,39.43000030517578,4653900.0,33.85932922363281,-0.004293106910365219,33.83725166320801,33.48398540496826
2014-12-02,2014,12,2,Tuesday,40.11000061035156,39.41999816894531,39.849998474121094,3776000.0,34.219993591308594,0.01065184621035109,33.90042931692941,33.42982501983643
2014-12-03,2014,12,3,Wednesday,40.779998779296875,39.65999984741211,40.599998474121094,4282300.0,34.864036560058594,0.018820663044004204,33.9869144984654,33.396916847229
2014-12-04,2014,12,4,Thursday,40.79999923706055,40.02000045776367,40.560001373291016,5107700.0,34.829689025878906,-0.0009851852386776327,34.067879813058035,33.35734203338623
2014-12-05,2014,12,5,Friday,41.95000076293945,40.34000015258789,40.7400016784668,6578400.0,34.98426055908203,0.004437924584634656,34.14332526070731,33.335722312927246
2014-12-08,2014,12,8,Monday,40.79999923706055,40.0099983215332,40.06999969482422,3483800.0,34.408912658691406,-0.0164459071364097,34.19239480154855,33.299007682800294
2014-12-09,2014,12,9,Tuesday,40.349998474121094,39.650001525878906,40.220001220703125,3277700.0,34.53772735595703,0.0037436433561084392,34.24575860159738,33.27170314788818
2014-12-10,2014,12,10,Wednesday,40.650001525878906,39.13999938964844,39.220001220703125,4014000.0,33.67900085449219,-0.024863433908506205,34.22613034929548,33.23303272247315
2014-12-11,2014,12,11,Thursday,40.459999084472656,39.52000045776367,39.88999938964844,3824000.0,34.254337310791016,0.017082943130781292,34.21079553876604,33.20894428253174
2014-12-12,2014,12,12,Friday,40.36000061035156,39.540000915527344,39.900001525878906,3061900.0,34.262943267822266,0.0002512370025777866,34.2991213117327,33.17785274505615
2014-12-15,2014,12,15,Monday,40.77000045776367,39.900001525878906,40.47999954223633,3964800.0,34.760986328125,0.014535910018286913,34.31568227495466,33.15552600860596
2014-12-16,2014,12,16,Tuesday,40.72999954223633,39.900001525878906,39.90999984741211,3262200.0,34.271514892578125,-0.014081057163526034,34.33715002877371,33.133370857238766
2014-12-17,2014,12,17,Wednesday,40.4900016784668,39.709999084472656,40.40999984741211,2346200.0,34.70087432861328,0.012528172080544353,34.40278026035854,33.11980289459228
2014-12-18,2014,12,18,Thursday,41.04999923706055,40.310001373291016,41.0099983215332,2903500.0,35.21611022949219,0.01484792273530866,34.48926544189453,33.10451763153076
2014-12-19,2014,12,19,Friday,41.16999816894531,40.54999923706055,41.02000045776367,3759500.0,35.22470474243164,0.00024405060307475246,34.586792264665874,33.17922641754151
2014-12-22,2014,12,22,Monday,41.470001220703125,40.810001373291016,41.09000015258789,2169100.0,35.284812927246094,0.0017064212533213219,34.66285078866141,33.26080509185791
2014-12-23,2014,12,23,Tuesday,41.79999923706055,41.22999954223633,41.369998931884766,1967000.0,35.52525329589844,0.006814273584165198,34.71008055550711,33.352173042297366
2014-12-24,2014,12,24,Wednesday,41.81999969482422,41.439998626708984,41.459999084472656,745400.0,35.6025390625,0.0021755162717020937,34.76528412955148,33.43821689605713
2014-12-26,2014,12,26,Friday,41.959999084472656,41.400001525878906,41.41999816894531,1736300.0,35.568180084228516,-0.0009650710083111136,34.80699266706194,33.53233257293701
2014-12-29,2014,12,29,Monday,42.04999923706055,41.43000030517578,41.880001068115234,2968500.0,35.963191986083984,0.011105766472168321,34.918012619018555,33.624902420043945
2014-12-30,2014,12,30,Tuesday,42.0,41.709999084472656,41.95000076293945,2246900.0,36.0233039855957,0.001671486767219621,35.024125235421316,33.73155536651611
2014-12-31,2014,12,31,Wednesday,42.52000045776367,42.0,42.11000061035156,2799700.0,36.16069793701172,0.003814029703409716,35.20138931274414,33.83116680145264
2015-01-02,2015,1,2,Friday,42.5,41.81999969482422,42.099998474121094,3060400.0,36.1521110534668,-0.00023746454119555338,35.336944580078125,33.92493896484375
2015-01-05,2015,1,5,Monday,42.65999984741211,41.900001525878906,42.150001525878906,4215200.0,36.385189056396484,0.006447147791313723,35.48853356497629,34.021140022277834
2015-01-06,2015,1,6,Tuesday,42.529998779296875,41.220001220703125,41.59000015258789,4247200.0,35.90177917480469,-0.01328589720511053,35.57001876831055,34.10131832122803
2015-01-07,2015,1,7,Wednesday,43.63999938964844,41.90999984741211,43.599998474121094,5200100.0,37.636871337890625,0.04832886288553628,35.81040137154715,34.220492134094236
2015-01-08,2015,1,8,Thursday,43.849998474121094,42.72999954223633,43.099998474121094,7792000.0,37.20525360107422,-0.011467949419639467,35.98928560529436,34.32107234954834
2015-01-09,2015,1,9,Friday,42.9900016784668,41.880001068115234,42.02000045776367,3818500.0,36.272972106933594,-0.025057791680089703,36.06477573939732,34.40627017974853
2015-01-12,2015,1,12,Monday,42.400001525878906,41.97999954223633,42.25,2784400.0,36.47150802612305,0.005473384386704305,36.15383311680385,34.49062976837158
2015-01-13,2015,1,13,Tuesday,42.779998779296875,41.52000045776367,41.59000015258789,3368200.0,35.90177917480469,-0.01562120356828367,36.197902134486604,34.55827075958252
2015-01-14,2015,1,14,Wednesday,41.599998474121094,40.900001525878906,41.290000915527344,3537600.0,35.64281463623047,-0.007213139418894232,36.206299373081755,34.620388984680176
2015-01-15,2015,1,15,Thursday,41.70000076293945,40.2599983215332,40.310001373291016,4094500.0,34.796844482421875,-0.023734661879050267,36.148749760219026,34.66936603546142
2015-01-16,2015,1,16,Friday,40.52000045776367,39.279998779296875,40.5,6189600.0,34.96086502075195,0.004713661275031367,36.10537011282785,34.727634773254394
2015-01-20,2015,1,20,Tuesday,40.970001220703125,39.97999954223633,40.41999816894531,4082000.0,34.89179611206055,-0.001975606400196561,36.02884183611189,34.78572425842285
2015-01-21,2015,1,21,Wednesday,41.310001373291016,40.31999969482422,41.20000076293945,3069200.0,35.56512451171875,0.0192976136136902,35.99611473083496,34.84611701965332
2015-01-22,2015,1,22,Thursday,42.25,41.209999084472656,42.11000061035156,2505200.0,36.35065460205078,0.022087089560819617,36.009683064052034,34.90624809265137
2015-01-23,2015,1,23,Friday,42.4900016784668,42.09000015258789,42.20000076293945,2228200.0,36.428348541259766,0.0021373463575702356,36.029414313180105,34.97257011413574
2015-01-26,2015,1,26,Monday,42.529998779296875,41.880001068115234,42.369998931884766,1938200.0,36.57509231567383,0.0040282851210742265,36.04297883169992,35.03736183166504
